origin_location;destination_location;coor_y;coor_x;distance_in_km;vehicle_type;tripfare
KOTA BANDUNG;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;19;MPV;106000
KOTA BANDUNG;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;19;Van;144800
KOTA BANDUNG;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;19;Double Engkel Pickup;523000
KOTA BANDUNG;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;19;CDD Long;802000
KOTA BANDUNG;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;19;Fuso Box;1147000
KOTA BANDUNG;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;19;Small Box;170500
KOTA BANDUNG;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;19;Pickup;161700
KOTA BANDUNG;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;19;Engkel Box;314500
KOTA BANDUNG;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;19;Fuso Bak;1147000
KOTA BANDUNG;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;19;Tronton Box;1456500
KOTA BANDUNG;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;19;Tronton Wing Box;1456500
KOTA BANDUNG;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;19;Engkel Pickup;343000
KOTA BANDUNG;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;19;Double Engkel Box;523000
KOTA BANDUNG;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;19;Tronton Bak;1456500
KOTA BANDUNG;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;19;Tronton Bak;1456500
KOTA BANDUNG;KABUPATEN BANGKALAN;-6.793080256;112.8159095;720;Ekonomi;2117720
KOTA BANDUNG;KABUPATEN BANGKALAN;-6.793080256;112.8159095;720;MPV;2127720
KOTA BANDUNG;KABUPATEN BANGKALAN;-6.793080256;112.8159095;720;Van;2367560
KOTA BANDUNG;KABUPATEN BANGKALAN;-6.793080256;112.8159095;720;Double Engkel Pickup;3347880
KOTA BANDUNG;KABUPATEN BANGKALAN;-6.793080256;112.8159095;720;CDD Long;3759000
KOTA BANDUNG;KABUPATEN BANGKALAN;-6.793080256;112.8159095;720;Fuso Box;5785000
KOTA BANDUNG;KABUPATEN BANGKALAN;-6.793080256;112.8159095;720;Small Box;2444940
KOTA BANDUNG;KABUPATEN BANGKALAN;-6.793080256;112.8159095;720;Pickup;2368300
KOTA BANDUNG;KABUPATEN BANGKALAN;-6.793080256;112.8159095;720;Engkel Box;3059900
KOTA BANDUNG;KABUPATEN BANGKALAN;-6.793080256;112.8159095;720;Fuso Bak;5785000
KOTA BANDUNG;KABUPATEN BANGKALAN;-6.793080256;112.8159095;720;Tronton Box;6479000
KOTA BANDUNG;KABUPATEN BANGKALAN;-6.793080256;112.8159095;720;Tronton Wing Box;6479000
KOTA BANDUNG;KABUPATEN BANGKALAN;-6.793080256;112.8159095;720;Engkel Pickup;2767400
KOTA BANDUNG;KABUPATEN BANGKALAN;-6.793080256;112.8159095;720;Double Engkel Box;3347880
KOTA BANDUNG;KABUPATEN BANGKALAN;-6.793080256;112.8159095;720;Tronton Bak;6479000
KOTA BANDUNG;KABUPATEN BANGKALAN;-6.793080256;112.8159095;720;Tronton Bak;6479000
KOTA BANDUNG;KABUPATEN BANTUL;-7.662376126;110.3213333;394;Ekonomi;1980000
KOTA BANDUNG;KABUPATEN BANTUL;-7.662376126;110.3213333;394;MPV;2005000
KOTA BANDUNG;KABUPATEN BANTUL;-7.662376126;110.3213333;394;Van;2200000
KOTA BANDUNG;KABUPATEN BANTUL;-7.662376126;110.3213333;394;Double Engkel Pickup;3000000
KOTA BANDUNG;KABUPATEN BANTUL;-7.662376126;110.3213333;394;CDD Long;3700000
KOTA BANDUNG;KABUPATEN BANTUL;-7.662376126;110.3213333;394;Fuso Box;4450000
KOTA BANDUNG;KABUPATEN BANTUL;-7.662376126;110.3213333;394;Small Box;2300000
KOTA BANDUNG;KABUPATEN BANTUL;-7.662376126;110.3213333;394;Pickup;2200000
KOTA BANDUNG;KABUPATEN BANTUL;-7.662376126;110.3213333;394;Engkel Box;2300000
KOTA BANDUNG;KABUPATEN BANTUL;-7.662376126;110.3213333;394;Fuso Bak;4450000
KOTA BANDUNG;KABUPATEN BANTUL;-7.662376126;110.3213333;394;Tronton Box;5500000
KOTA BANDUNG;KABUPATEN BANTUL;-7.662376126;110.3213333;394;Tronton Wing Box;5500000
KOTA BANDUNG;KABUPATEN BANTUL;-7.662376126;110.3213333;394;Engkel Pickup;2300000
KOTA BANDUNG;KABUPATEN BANTUL;-7.662376126;110.3213333;394;Double Engkel Box;3000000
KOTA BANDUNG;KABUPATEN BANTUL;-7.662376126;110.3213333;394;Tronton Bak;5500000
KOTA BANDUNG;KABUPATEN BANTUL;-7.662376126;110.3213333;394;Tronton Bak;5500000
KOTA BANDUNG;KABUPATEN BANYUMAS;-7.4832;109.1404;236;Ekonomi;948976
KOTA BANDUNG;KABUPATEN BANYUMAS;-7.4832;109.1404;236;MPV;958976
KOTA BANDUNG;KABUPATEN BANYUMAS;-7.4832;109.1404;236;Van;1035560
KOTA BANDUNG;KABUPATEN BANYUMAS;-7.4832;109.1404;236;Double Engkel Pickup;1777560
KOTA BANDUNG;KABUPATEN BANYUMAS;-7.4832;109.1404;236;CDD Long;1981800
KOTA BANDUNG;KABUPATEN BANYUMAS;-7.4832;109.1404;236;Fuso Box;3229800
KOTA BANDUNG;KABUPATEN BANYUMAS;-7.4832;109.1404;236;Small Box;1115116
KOTA BANDUNG;KABUPATEN BANYUMAS;-7.4832;109.1404;236;Pickup;1069660
KOTA BANDUNG;KABUPATEN BANYUMAS;-7.4832;109.1404;236;Engkel Box;1442360
KOTA BANDUNG;KABUPATEN BANYUMAS;-7.4832;109.1404;236;Fuso Bak;2989800
KOTA BANDUNG;KABUPATEN BANYUMAS;-7.4832;109.1404;236;Tronton Box;3607000
KOTA BANDUNG;KABUPATEN BANYUMAS;-7.4832;109.1404;236;Tronton Wing Box;3607000
KOTA BANDUNG;KABUPATEN BANYUMAS;-7.4832;109.1404;236;Engkel Pickup;1537560
KOTA BANDUNG;KABUPATEN BANYUMAS;-7.4832;109.1404;236;Double Engkel Box;1777560
KOTA BANDUNG;KABUPATEN BANYUMAS;-7.4832;109.1404;236;Tronton Bak;3367000
KOTA BANDUNG;KABUPATEN BANYUMAS;-7.4832;109.1404;236;Tronton Bak;3367000
KOTA BANDUNG;KABUPATEN BANYUWANGI;-8.2191;114.3691;935;Ekonomi;2681880
KOTA BANDUNG;KABUPATEN BANYUWANGI;-8.2191;114.3691;935;MPV;2691880
KOTA BANDUNG;KABUPATEN BANYUWANGI;-8.2191;114.3691;935;Van;3012560
KOTA BANDUNG;KABUPATEN BANYUWANGI;-8.2191;114.3691;935;Double Engkel Pickup;4114140
KOTA BANDUNG;KABUPATEN BANYUWANGI;-8.2191;114.3691;935;CDD Long;4447000
KOTA BANDUNG;KABUPATEN BANYUWANGI;-8.2191;114.3691;935;Fuso Box;6860000
KOTA BANDUNG;KABUPATEN BANYUWANGI;-8.2191;114.3691;935;Small Box;3079620
KOTA BANDUNG;KABUPATEN BANYUWANGI;-8.2191;114.3691;935;Pickup;2991800
KOTA BANDUNG;KABUPATEN BANYUWANGI;-8.2191;114.3691;935;Engkel Box;3812400
KOTA BANDUNG;KABUPATEN BANYUWANGI;-8.2191;114.3691;935;Fuso Bak;6860000
KOTA BANDUNG;KABUPATEN BANYUWANGI;-8.2191;114.3691;935;Tronton Box;7812000
KOTA BANDUNG;KABUPATEN BANYUWANGI;-8.2191;114.3691;935;Tronton Wing Box;7812000
KOTA BANDUNG;KABUPATEN BANYUWANGI;-8.2191;114.3691;935;Engkel Pickup;3197400
KOTA BANDUNG;KABUPATEN BANYUWANGI;-8.2191;114.3691;935;Double Engkel Box;4114140
KOTA BANDUNG;KABUPATEN BANYUWANGI;-8.2191;114.3691;935;Tronton Bak;7812000
KOTA BANDUNG;KABUPATEN BANYUWANGI;-8.2191;114.3691;935;Tronton Bak;7812000
KOTA BANDUNG;KABUPATEN BLORA;-7.0122;111.3799;483;Ekonomi;1495832
KOTA BANDUNG;KABUPATEN BLORA;-7.0122;111.3799;483;MPV;1505832
KOTA BANDUNG;KABUPATEN BLORA;-7.0122;111.3799;483;Van;1656560
KOTA BANDUNG;KABUPATEN BLORA;-7.0122;111.3799;483;Double Engkel Pickup;2503212
KOTA BANDUNG;KABUPATEN BLORA;-7.0122;111.3799;483;CDD Long;3000600
KOTA BANDUNG;KABUPATEN BLORA;-7.0122;111.3799;483;Fuso Box;4583000
KOTA BANDUNG;KABUPATEN BLORA;-7.0122;111.3799;483;Small Box;1745316
KOTA BANDUNG;KABUPATEN BLORA;-7.0122;111.3799;483;Pickup;1681000
KOTA BANDUNG;KABUPATEN BLORA;-7.0122;111.3799;483;Engkel Box;2230400
KOTA BANDUNG;KABUPATEN BLORA;-7.0122;111.3799;483;Fuso Bak;4583000
KOTA BANDUNG;KABUPATEN BLORA;-7.0122;111.3799;483;Tronton Box;5009600
KOTA BANDUNG;KABUPATEN BLORA;-7.0122;111.3799;483;Tronton Wing Box;5009600
KOTA BANDUNG;KABUPATEN BLORA;-7.0122;111.3799;483;Engkel Pickup;2276400
KOTA BANDUNG;KABUPATEN BLORA;-7.0122;111.3799;483;Double Engkel Box;2503212
KOTA BANDUNG;KABUPATEN BLORA;-7.0122;111.3799;483;Tronton Bak;5009600
KOTA BANDUNG;KABUPATEN BLORA;-7.0122;111.3799;483;Tronton Bak;5009600
KOTA BANDUNG;KABUPATEN BOJONEGORO;-7.3175;111.7615;536;Ekonomi;1634904
KOTA BANDUNG;KABUPATEN BOJONEGORO;-7.3175;111.7615;536;MPV;1644904
KOTA BANDUNG;KABUPATEN BOJONEGORO;-7.3175;111.7615;536;Van;1815560
KOTA BANDUNG;KABUPATEN BOJONEGORO;-7.3175;111.7615;536;Double Engkel Pickup;2692104
KOTA BANDUNG;KABUPATEN BOJONEGORO;-7.3175;111.7615;536;CDD Long;3170200
KOTA BANDUNG;KABUPATEN BOJONEGORO;-7.3175;111.7615;536;Fuso Box;4865000
KOTA BANDUNG;KABUPATEN BOJONEGORO;-7.3175;111.7615;536;Small Box;1901772
KOTA BANDUNG;KABUPATEN BOJONEGORO;-7.3175;111.7615;536;Pickup;1834700
KOTA BANDUNG;KABUPATEN BOJONEGORO;-7.3175;111.7615;536;Engkel Box;2415900
KOTA BANDUNG;KABUPATEN BOJONEGORO;-7.3175;111.7615;536;Fuso Bak;4865000
KOTA BANDUNG;KABUPATEN BOJONEGORO;-7.3175;111.7615;536;Tronton Box;5338200
KOTA BANDUNG;KABUPATEN BOJONEGORO;-7.3175;111.7615;536;Tronton Wing Box;5338200
KOTA BANDUNG;KABUPATEN BOJONEGORO;-7.3175;111.7615;536;Engkel Pickup;2399400
KOTA BANDUNG;KABUPATEN BOJONEGORO;-7.3175;111.7615;536;Double Engkel Box;2692104
KOTA BANDUNG;KABUPATEN BOJONEGORO;-7.3175;111.7615;536;Tronton Bak;5338200
KOTA BANDUNG;KABUPATEN BOJONEGORO;-7.3175;111.7615;536;Tronton Bak;5338200
KOTA BANDUNG;KABUPATEN BONDOWOSO;-7.9674;113.9061;851;Ekonomi;2461464
KOTA BANDUNG;KABUPATEN BONDOWOSO;-7.9674;113.9061;851;MPV;2471464
KOTA BANDUNG;KABUPATEN BONDOWOSO;-7.9674;113.9061;851;Van;2760560
KOTA BANDUNG;KABUPATEN BONDOWOSO;-7.9674;113.9061;851;Double Engkel Pickup;3814764
KOTA BANDUNG;KABUPATEN BONDOWOSO;-7.9674;113.9061;851;CDD Long;4178200
KOTA BANDUNG;KABUPATEN BONDOWOSO;-7.9674;113.9061;851;Fuso Box;6440000
KOTA BANDUNG;KABUPATEN BONDOWOSO;-7.9674;113.9061;851;Small Box;2831652
KOTA BANDUNG;KABUPATEN BONDOWOSO;-7.9674;113.9061;851;Pickup;2748200
KOTA BANDUNG;KABUPATEN BONDOWOSO;-7.9674;113.9061;851;Engkel Box;3518400
KOTA BANDUNG;KABUPATEN BONDOWOSO;-7.9674;113.9061;851;Fuso Bak;6440000
KOTA BANDUNG;KABUPATEN BONDOWOSO;-7.9674;113.9061;851;Tronton Box;7291200
KOTA BANDUNG;KABUPATEN BONDOWOSO;-7.9674;113.9061;851;Tronton Wing Box;7291200
KOTA BANDUNG;KABUPATEN BONDOWOSO;-7.9674;113.9061;851;Engkel Pickup;3029400
KOTA BANDUNG;KABUPATEN BONDOWOSO;-7.9674;113.9061;851;Double Engkel Box;3814764
KOTA BANDUNG;KABUPATEN BONDOWOSO;-7.9674;113.9061;851;Tronton Bak;7291200
KOTA BANDUNG;KABUPATEN BONDOWOSO;-7.9674;113.9061;851;Tronton Bak;7291200
KOTA BANDUNG;KABUPATEN BOYOLALI;-7.4318;110.6884;442;Ekonomi;1388248
KOTA BANDUNG;KABUPATEN BOYOLALI;-7.4318;110.6884;442;MPV;1398248
KOTA BANDUNG;KABUPATEN BOYOLALI;-7.4318;110.6884;442;Van;1533560
KOTA BANDUNG;KABUPATEN BOYOLALI;-7.4318;110.6884;442;Double Engkel Pickup;2357088
KOTA BANDUNG;KABUPATEN BOYOLALI;-7.4318;110.6884;442;CDD Long;2869400
KOTA BANDUNG;KABUPATEN BOYOLALI;-7.4318;110.6884;442;Fuso Box;4337000
KOTA BANDUNG;KABUPATEN BOYOLALI;-7.4318;110.6884;442;Small Box;1624284
KOTA BANDUNG;KABUPATEN BOYOLALI;-7.4318;110.6884;442;Pickup;1562100
KOTA BANDUNG;KABUPATEN BOYOLALI;-7.4318;110.6884;442;Engkel Box;2086900
KOTA BANDUNG;KABUPATEN BOYOLALI;-7.4318;110.6884;442;Fuso Bak;4337000
KOTA BANDUNG;KABUPATEN BOYOLALI;-7.4318;110.6884;442;Tronton Box;4755400
KOTA BANDUNG;KABUPATEN BOYOLALI;-7.4318;110.6884;442;Tronton Wing Box;4755400
KOTA BANDUNG;KABUPATEN BOYOLALI;-7.4318;110.6884;442;Engkel Pickup;2153400
KOTA BANDUNG;KABUPATEN BOYOLALI;-7.4318;110.6884;442;Double Engkel Box;2357088
KOTA BANDUNG;KABUPATEN BOYOLALI;-7.4318;110.6884;442;Tronton Bak;4755400
KOTA BANDUNG;KABUPATEN BOYOLALI;-7.4318;110.6884;442;Tronton Bak;4755400
KOTA BANDUNG;KABUPATEN BREBES;-6.9592;108.9027;186;Ekonomi;678640
KOTA BANDUNG;KABUPATEN BREBES;-6.9592;108.9027;186;MPV;688640
KOTA BANDUNG;KABUPATEN BREBES;-6.9592;108.9027;186;Van;759932
KOTA BANDUNG;KABUPATEN BREBES;-6.9592;108.9027;186;Double Engkel Pickup;1393400
KOTA BANDUNG;KABUPATEN BREBES;-6.9592;108.9027;186;CDD Long;1737000
KOTA BANDUNG;KABUPATEN BREBES;-6.9592;108.9027;186;Fuso Box;2638600
KOTA BANDUNG;KABUPATEN BREBES;-6.9592;108.9027;186;Small Box;825970
KOTA BANDUNG;KABUPATEN BREBES;-6.9592;108.9027;186;Pickup;788038
KOTA BANDUNG;KABUPATEN BREBES;-6.9592;108.9027;186;Engkel Box;1115630
KOTA BANDUNG;KABUPATEN BREBES;-6.9592;108.9027;186;Fuso Bak;2638600
KOTA BANDUNG;KABUPATEN BREBES;-6.9592;108.9027;186;Tronton Box;3005800
KOTA BANDUNG;KABUPATEN BREBES;-6.9592;108.9027;186;Tronton Wing Box;3005800
KOTA BANDUNG;KABUPATEN BREBES;-6.9592;108.9027;186;Engkel Pickup;1213400
KOTA BANDUNG;KABUPATEN BREBES;-6.9592;108.9027;186;Double Engkel Box;1393400
KOTA BANDUNG;KABUPATEN BREBES;-6.9592;108.9027;186;Tronton Bak;3005800
KOTA BANDUNG;KABUPATEN BREBES;-6.9592;108.9027;186;Tronton Bak;3005800
KOTA BANDUNG;KABUPATEN CIAMIS;-7.3321;108.3493;119;Ekonomi;461560
KOTA BANDUNG;KABUPATEN CIAMIS;-7.3321;108.3493;119;MPV;471560
KOTA BANDUNG;KABUPATEN CIAMIS;-7.3321;108.3493;119;Van;531998
KOTA BANDUNG;KABUPATEN CIAMIS;-7.3321;108.3493;119;Double Engkel Pickup;1098600
KOTA BANDUNG;KABUPATEN CIAMIS;-7.3321;108.3493;119;CDD Long;1435500
KOTA BANDUNG;KABUPATEN CIAMIS;-7.3321;108.3493;119;Fuso Box;2129400
KOTA BANDUNG;KABUPATEN CIAMIS;-7.3321;108.3493;119;Small Box;581755
KOTA BANDUNG;KABUPATEN CIAMIS;-7.3321;108.3493;119;Pickup;554677
KOTA BANDUNG;KABUPATEN CIAMIS;-7.3321;108.3493;119;Engkel Box;817145
KOTA BANDUNG;KABUPATEN CIAMIS;-7.3321;108.3493;119;Fuso Bak;2129400
KOTA BANDUNG;KABUPATEN CIAMIS;-7.3321;108.3493;119;Tronton Box;2483200
KOTA BANDUNG;KABUPATEN CIAMIS;-7.3321;108.3493;119;Tronton Wing Box;2483200
KOTA BANDUNG;KABUPATEN CIAMIS;-7.3321;108.3493;119;Engkel Pickup;918600
KOTA BANDUNG;KABUPATEN CIAMIS;-7.3321;108.3493;119;Double Engkel Box;1098600
KOTA BANDUNG;KABUPATEN CIAMIS;-7.3321;108.3493;119;Tronton Bak;2483200
KOTA BANDUNG;KABUPATEN CIAMIS;-7.3321;108.3493;119;Tronton Bak;2483200
KOTA BANDUNG;KABUPATEN CIANJUR;-7.358;107.1957;101;Ekonomi;403240
KOTA BANDUNG;KABUPATEN CIANJUR;-7.358;107.1957;101;MPV;413240
KOTA BANDUNG;KABUPATEN CIANJUR;-7.358;107.1957;101;Van;470762
KOTA BANDUNG;KABUPATEN CIANJUR;-7.358;107.1957;101;Double Engkel Pickup;1019400
KOTA BANDUNG;KABUPATEN CIANJUR;-7.358;107.1957;101;CDD Long;1354500
KOTA BANDUNG;KABUPATEN CIANJUR;-7.358;107.1957;101;Fuso Box;1992600
KOTA BANDUNG;KABUPATEN CIANJUR;-7.358;107.1957;101;Small Box;516145
KOTA BANDUNG;KABUPATEN CIANJUR;-7.358;107.1957;101;Pickup;491983
KOTA BANDUNG;KABUPATEN CIANJUR;-7.358;107.1957;101;Engkel Box;736955
KOTA BANDUNG;KABUPATEN CIANJUR;-7.358;107.1957;101;Fuso Bak;1992600
KOTA BANDUNG;KABUPATEN CIANJUR;-7.358;107.1957;101;Tronton Box;2342800
KOTA BANDUNG;KABUPATEN CIANJUR;-7.358;107.1957;101;Tronton Wing Box;2342800
KOTA BANDUNG;KABUPATEN CIANJUR;-7.358;107.1957;101;Engkel Pickup;839400
KOTA BANDUNG;KABUPATEN CIANJUR;-7.358;107.1957;101;Double Engkel Box;1019400
KOTA BANDUNG;KABUPATEN CIANJUR;-7.358;107.1957;101;Tronton Bak;2342800
KOTA BANDUNG;KABUPATEN CIANJUR;-7.358;107.1957;101;Tronton Bak;2342800
KOTA BANDUNG;KABUPATEN DEMAK;-6.9239;110.6646;394;Ekonomi;1890000
KOTA BANDUNG;KABUPATEN DEMAK;-6.9239;110.6646;394;MPV;1915000
KOTA BANDUNG;KABUPATEN DEMAK;-6.9239;110.6646;394;Van;2100000
KOTA BANDUNG;KABUPATEN DEMAK;-6.9239;110.6646;394;Double Engkel Pickup;2700000
KOTA BANDUNG;KABUPATEN DEMAK;-6.9239;110.6646;394;CDD Long;3500000
KOTA BANDUNG;KABUPATEN DEMAK;-6.9239;110.6646;394;Fuso Box;3950000
KOTA BANDUNG;KABUPATEN DEMAK;-6.9239;110.6646;394;Small Box;2200000
KOTA BANDUNG;KABUPATEN DEMAK;-6.9239;110.6646;394;Pickup;2100000
KOTA BANDUNG;KABUPATEN DEMAK;-6.9239;110.6646;394;Engkel Box;2175000
KOTA BANDUNG;KABUPATEN DEMAK;-6.9239;110.6646;394;Fuso Bak;3950000
KOTA BANDUNG;KABUPATEN DEMAK;-6.9239;110.6646;394;Tronton Box;5040000
KOTA BANDUNG;KABUPATEN DEMAK;-6.9239;110.6646;394;Tronton Wing Box;5040000
KOTA BANDUNG;KABUPATEN DEMAK;-6.9239;110.6646;394;Engkel Pickup;2175000
KOTA BANDUNG;KABUPATEN DEMAK;-6.9239;110.6646;394;Double Engkel Box;2700000
KOTA BANDUNG;KABUPATEN DEMAK;-6.9239;110.6646;394;Tronton Bak;5040000
KOTA BANDUNG;KABUPATEN DEMAK;-6.9239;110.6646;394;Tronton Bak;5040000
KOTA BANDUNG;KABUPATEN GARUT;-7.5012;107.7636;120;Ekonomi;464800
KOTA BANDUNG;KABUPATEN GARUT;-7.5012;107.7636;120;MPV;474800
KOTA BANDUNG;KABUPATEN GARUT;-7.5012;107.7636;120;Van;535400
KOTA BANDUNG;KABUPATEN GARUT;-7.5012;107.7636;120;Double Engkel Pickup;1103000
KOTA BANDUNG;KABUPATEN GARUT;-7.5012;107.7636;120;CDD Long;1440000
KOTA BANDUNG;KABUPATEN GARUT;-7.5012;107.7636;120;Fuso Box;2137000
KOTA BANDUNG;KABUPATEN GARUT;-7.5012;107.7636;120;Small Box;585400
KOTA BANDUNG;KABUPATEN GARUT;-7.5012;107.7636;120;Pickup;558160
KOTA BANDUNG;KABUPATEN GARUT;-7.5012;107.7636;120;Engkel Box;821600
KOTA BANDUNG;KABUPATEN GARUT;-7.5012;107.7636;120;Fuso Bak;2137000
KOTA BANDUNG;KABUPATEN GARUT;-7.5012;107.7636;120;Tronton Box;2491000
KOTA BANDUNG;KABUPATEN GARUT;-7.5012;107.7636;120;Tronton Wing Box;2491000
KOTA BANDUNG;KABUPATEN GARUT;-7.5012;107.7636;120;Engkel Pickup;923000
KOTA BANDUNG;KABUPATEN GARUT;-7.5012;107.7636;120;Double Engkel Box;1103000
KOTA BANDUNG;KABUPATEN GARUT;-7.5012;107.7636;120;Tronton Bak;2491000
KOTA BANDUNG;KABUPATEN GARUT;-7.5012;107.7636;120;Tronton Bak;2491000
KOTA BANDUNG;KABUPATEN GRESIK;-7.155;112.5722;650;Ekonomi;1900000
KOTA BANDUNG;KABUPATEN GRESIK;-7.155;112.5722;650;MPV;1925000
KOTA BANDUNG;KABUPATEN GRESIK;-7.155;112.5722;650;Van;2000000
KOTA BANDUNG;KABUPATEN GRESIK;-7.155;112.5722;650;Double Engkel Pickup;3280000
KOTA BANDUNG;KABUPATEN GRESIK;-7.155;112.5722;650;CDD Long;3900000
KOTA BANDUNG;KABUPATEN GRESIK;-7.155;112.5722;650;Fuso Box;5680000
KOTA BANDUNG;KABUPATEN GRESIK;-7.155;112.5722;650;Small Box;2650000
KOTA BANDUNG;KABUPATEN GRESIK;-7.155;112.5722;650;Pickup;2000000
KOTA BANDUNG;KABUPATEN GRESIK;-7.155;112.5722;650;Engkel Box;2500000
KOTA BANDUNG;KABUPATEN GRESIK;-7.155;112.5722;650;Fuso Bak;5680000
KOTA BANDUNG;KABUPATEN GRESIK;-7.155;112.5722;650;Tronton Box;6850000
KOTA BANDUNG;KABUPATEN GRESIK;-7.155;112.5722;650;Tronton Wing Box;6850000
KOTA BANDUNG;KABUPATEN GRESIK;-7.155;112.5722;650;Engkel Pickup;2500000
KOTA BANDUNG;KABUPATEN GRESIK;-7.155;112.5722;650;Double Engkel Box;3280000
KOTA BANDUNG;KABUPATEN GRESIK;-7.155;112.5722;650;Tronton Bak;6850000
KOTA BANDUNG;KABUPATEN GRESIK;-7.155;112.5722;650;Tronton Bak;6850000
KOTA BANDUNG;KABUPATEN GUNUNG KIDUL;-8.0305;110.6169;435;Ekonomi;1980000
KOTA BANDUNG;KABUPATEN GUNUNG KIDUL;-8.0305;110.6169;435;MPV;2005000
KOTA BANDUNG;KABUPATEN GUNUNG KIDUL;-8.0305;110.6169;435;Van;2200000
KOTA BANDUNG;KABUPATEN GUNUNG KIDUL;-8.0305;110.6169;435;Double Engkel Pickup;3000000
KOTA BANDUNG;KABUPATEN GUNUNG KIDUL;-8.0305;110.6169;435;CDD Long;3700000
KOTA BANDUNG;KABUPATEN GUNUNG KIDUL;-8.0305;110.6169;435;Fuso Box;4450000
KOTA BANDUNG;KABUPATEN GUNUNG KIDUL;-8.0305;110.6169;435;Small Box;2300000
KOTA BANDUNG;KABUPATEN GUNUNG KIDUL;-8.0305;110.6169;435;Pickup;2200000
KOTA BANDUNG;KABUPATEN GUNUNG KIDUL;-8.0305;110.6169;435;Engkel Box;2300000
KOTA BANDUNG;KABUPATEN GUNUNG KIDUL;-8.0305;110.6169;435;Fuso Bak;4450000
KOTA BANDUNG;KABUPATEN GUNUNG KIDUL;-8.0305;110.6169;435;Tronton Box;5500000
KOTA BANDUNG;KABUPATEN GUNUNG KIDUL;-8.0305;110.6169;435;Tronton Wing Box;5500000
KOTA BANDUNG;KABUPATEN GUNUNG KIDUL;-8.0305;110.6169;435;Engkel Pickup;2300000
KOTA BANDUNG;KABUPATEN GUNUNG KIDUL;-8.0305;110.6169;435;Double Engkel Box;3000000
KOTA BANDUNG;KABUPATEN GUNUNG KIDUL;-8.0305;110.6169;435;Tronton Bak;5500000
KOTA BANDUNG;KABUPATEN GUNUNG KIDUL;-8.0305;110.6169;435;Tronton Bak;5500000
KOTA BANDUNG;KABUPATEN INDRAMAYU;-6.4557;108.1903;139;Ekonomi;526360
KOTA BANDUNG;KABUPATEN INDRAMAYU;-6.4557;108.1903;139;MPV;536360
KOTA BANDUNG;KABUPATEN INDRAMAYU;-6.4557;108.1903;139;Van;600038
KOTA BANDUNG;KABUPATEN INDRAMAYU;-6.4557;108.1903;139;Double Engkel Pickup;1186600
KOTA BANDUNG;KABUPATEN INDRAMAYU;-6.4557;108.1903;139;CDD Long;1525500
KOTA BANDUNG;KABUPATEN INDRAMAYU;-6.4557;108.1903;139;Fuso Box;2281400
KOTA BANDUNG;KABUPATEN INDRAMAYU;-6.4557;108.1903;139;Small Box;654655
KOTA BANDUNG;KABUPATEN INDRAMAYU;-6.4557;108.1903;139;Pickup;624337
KOTA BANDUNG;KABUPATEN INDRAMAYU;-6.4557;108.1903;139;Engkel Box;906245
KOTA BANDUNG;KABUPATEN INDRAMAYU;-6.4557;108.1903;139;Fuso Bak;2281400
KOTA BANDUNG;KABUPATEN INDRAMAYU;-6.4557;108.1903;139;Tronton Box;2639200
KOTA BANDUNG;KABUPATEN INDRAMAYU;-6.4557;108.1903;139;Tronton Wing Box;2639200
KOTA BANDUNG;KABUPATEN INDRAMAYU;-6.4557;108.1903;139;Engkel Pickup;1006600
KOTA BANDUNG;KABUPATEN INDRAMAYU;-6.4557;108.1903;139;Double Engkel Box;1186600
KOTA BANDUNG;KABUPATEN INDRAMAYU;-6.4557;108.1903;139;Tronton Bak;2639200
KOTA BANDUNG;KABUPATEN INDRAMAYU;-6.4557;108.1903;139;Tronton Bak;2639200
KOTA BANDUNG;KABUPATEN JEMBER;-8.184486;113.668076;838;Ekonomi;2427352
KOTA BANDUNG;KABUPATEN JEMBER;-8.184486;113.668076;838;MPV;2437352
KOTA BANDUNG;KABUPATEN JEMBER;-8.184486;113.668076;838;Van;2721560
KOTA BANDUNG;KABUPATEN JEMBER;-8.184486;113.668076;838;Double Engkel Pickup;3768432
KOTA BANDUNG;KABUPATEN JEMBER;-8.184486;113.668076;838;CDD Long;4136600
KOTA BANDUNG;KABUPATEN JEMBER;-8.184486;113.668076;838;Fuso Box;6375000
KOTA BANDUNG;KABUPATEN JEMBER;-8.184486;113.668076;838;Small Box;2793276
KOTA BANDUNG;KABUPATEN JEMBER;-8.184486;113.668076;838;Pickup;2710500
KOTA BANDUNG;KABUPATEN JEMBER;-8.184486;113.668076;838;Engkel Box;3472900
