origin_location;destination_location;vehicle_type;distance_in_km;tripfare
KARAWANG;KOTA JAKARTA BARAT;Small Box;71;395050
KARAWANG;KOTA JAKARTA BARAT;L300 Box;71;455050
KARAWANG;KOTA JAKARTA BARAT;Pickup;71;376270
KARAWANG;KOTA JAKARTA BARAT;Fuso Box;71;1732700
KARAWANG;KOTA JAKARTA BARAT;Fuso Bak;71;1732700
KARAWANG;KOTA JAKARTA BARAT;Tronton Box;71;2398200
KARAWANG;KOTA JAKARTA BARAT;Engkel Box;71;588950
KARAWANG;KOTA JAKARTA BARAT;Engkel Pickup;71;675500
KARAWANG;KOTA JAKARTA BARAT;Tronton Wing Box;71;2398200
KARAWANG;KOTA JAKARTA BARAT;Tronton Bak;71;2398200
KARAWANG;KOTA TASIKMALAYA;Ekonomi;215;767740
KARAWANG;KOTA TASIKMALAYA;MPV;215;777740
KARAWANG;KOTA TASIKMALAYA;Van;215;852560
KARAWANG;KOTA TASIKMALAYA;Double Engkel Box;215;1514400
KARAWANG;KOTA TASIKMALAYA;Double Engkel Pickup;215;1514400
KARAWANG;KOTA TASIKMALAYA;CDD Long;215;1875750
KARAWANG;KOTA TASIKMALAYA;Small Box;215;926215
KARAWANG;KOTA TASIKMALAYA;L300 Box;215;986215
KARAWANG;KOTA TASIKMALAYA;Pickup;215;883825
KARAWANG;KOTA TASIKMALAYA;Fuso Box;215;2847000
KARAWANG;KOTA TASIKMALAYA;Fuso Bak;215;2847000
KARAWANG;KOTA TASIKMALAYA;Tronton Box;215;3723000
KARAWANG;KOTA TASIKMALAYA;Engkel Box;215;1238150
KARAWANG;KOTA TASIKMALAYA;Engkel Pickup;215;1334400
KARAWANG;KOTA TASIKMALAYA;Tronton Wing Box;215;3723000
KARAWANG;KOTA TASIKMALAYA;Tronton Bak;215;3723000
KARAWANG;CIKATOMAS;Ekonomi;256;887296
KARAWANG;CIKATOMAS;MPV;256;897296
KARAWANG;CIKATOMAS;Van;256;975560
KARAWANG;CIKATOMAS;Double Engkel Box;256;1676760
KARAWANG;CIKATOMAS;Double Engkel Pickup;256;1676760
KARAWANG;CIKATOMAS;CDD Long;256;2082800
KARAWANG;CIKATOMAS;Small Box;256;1060736
KARAWANG;CIKATOMAS;L300 Box;256;1120736
KARAWANG;CIKATOMAS;Pickup;256;1012360
KARAWANG;CIKATOMAS;Fuso Box;256;3125800
KARAWANG;CIKATOMAS;Fuso Bak;256;3125800
KARAWANG;CIKATOMAS;Tronton Box;256;4100200
KARAWANG;CIKATOMAS;Engkel Box;256;1402560
KARAWANG;CIKATOMAS;Engkel Pickup;256;1496760
KARAWANG;CIKATOMAS;Tronton Wing Box;256;4100200
KARAWANG;CIKATOMAS;Tronton Bak;256;4100200
KARAWANG;KOTA MALANG;Ekonomi;749;2193816
KARAWANG;KOTA MALANG;MPV;749;2203816
KARAWANG;KOTA MALANG;Van;749;2454560
KARAWANG;KOTA MALANG;Double Engkel Box;749;3451236
KARAWANG;KOTA MALANG;Double Engkel Pickup;749;3451236
KARAWANG;KOTA MALANG;CDD Long;749;3851800
KARAWANG;KOTA MALANG;Small Box;749;2530548
KARAWANG;KOTA MALANG;L300 Box;749;2590548
KARAWANG;KOTA MALANG;Pickup;749;2452400
KARAWANG;KOTA MALANG;Fuso Box;749;5930000
KARAWANG;KOTA MALANG;Fuso Bak;749;5930000
KARAWANG;KOTA MALANG;Tronton Box;749;7799000
KARAWANG;KOTA MALANG;Engkel Box;749;3161400
KARAWANG;KOTA MALANG;Engkel Pickup;749;2825400
KARAWANG;KOTA MALANG;Tronton Wing Box;749;7799000
KARAWANG;KOTA MALANG;Tronton Bak;749;7799000
KARAWANG;KABUPATEN WONOGIRI;Ekonomi;560;1697880
KARAWANG;KABUPATEN WONOGIRI;MPV;560;1707880
KARAWANG;KABUPATEN WONOGIRI;Van;560;1887560
KARAWANG;KABUPATEN WONOGIRI;Double Engkel Box;560;2777640
KARAWANG;KABUPATEN WONOGIRI;Double Engkel Pickup;560;2777640
KARAWANG;KABUPATEN WONOGIRI;CDD Long;560;3247000
KARAWANG;KABUPATEN WONOGIRI;Small Box;560;1972620
KARAWANG;KABUPATEN WONOGIRI;L300 Box;560;2032620
KARAWANG;KABUPATEN WONOGIRI;Pickup;560;1904300
KARAWANG;KABUPATEN WONOGIRI;Fuso Box;560;4985000
KARAWANG;KABUPATEN WONOGIRI;Fuso Bak;560;4985000
KARAWANG;KABUPATEN WONOGIRI;Tronton Box;560;6585000
KARAWANG;KABUPATEN WONOGIRI;Engkel Box;560;2499900
KARAWANG;KABUPATEN WONOGIRI;Engkel Pickup;560;2447400
KARAWANG;KABUPATEN WONOGIRI;Tronton Wing Box;560;6585000
KARAWANG;KABUPATEN WONOGIRI;Tronton Bak;560;6585000
KARAWANG;KABUPATEN BLORA;Ekonomi;536;1634904
KARAWANG;KABUPATEN BLORA;MPV;536;1644904
KARAWANG;KABUPATEN BLORA;Van;536;1815560
KARAWANG;KABUPATEN BLORA;Double Engkel Box;536;2692104
KARAWANG;KABUPATEN BLORA;Double Engkel Pickup;536;2692104
KARAWANG;KABUPATEN BLORA;CDD Long;536;3170200
KARAWANG;KABUPATEN BLORA;Small Box;536;1901772
KARAWANG;KABUPATEN BLORA;L300 Box;536;1961772
KARAWANG;KABUPATEN BLORA;Pickup;536;1834700
KARAWANG;KABUPATEN BLORA;Fuso Box;536;4865000
KARAWANG;KABUPATEN BLORA;Fuso Bak;536;4865000
KARAWANG;KABUPATEN BLORA;Tronton Box;536;6393000
KARAWANG;KABUPATEN BLORA;Engkel Box;536;2415900
KARAWANG;KABUPATEN BLORA;Engkel Pickup;536;2399400
KARAWANG;KABUPATEN BLORA;Tronton Wing Box;536;6393000
KARAWANG;KABUPATEN BLORA;Tronton Bak;536;6393000
KARAWANG;KABUPATEN PANDEGLANG;Ekonomi;255;884380
KARAWANG;KABUPATEN PANDEGLANG;MPV;255;894380
KARAWANG;KABUPATEN PANDEGLANG;Van;255;972560
KARAWANG;KABUPATEN PANDEGLANG;Double Engkel Box;255;1672800
KARAWANG;KABUPATEN PANDEGLANG;Double Engkel Pickup;255;1672800
KARAWANG;KABUPATEN PANDEGLANG;CDD Long;255;2077750
KARAWANG;KABUPATEN PANDEGLANG;Small Box;255;1057455
KARAWANG;KABUPATEN PANDEGLANG;L300 Box;255;1117455
KARAWANG;KABUPATEN PANDEGLANG;Pickup;255;1009225
KARAWANG;KABUPATEN PANDEGLANG;Fuso Box;255;3119000
KARAWANG;KABUPATEN PANDEGLANG;Fuso Bak;255;3119000
KARAWANG;KABUPATEN PANDEGLANG;Tronton Box;255;4091000
KARAWANG;KABUPATEN PANDEGLANG;Engkel Box;255;1398550
KARAWANG;KABUPATEN PANDEGLANG;Engkel Pickup;255;1492800
KARAWANG;KABUPATEN PANDEGLANG;Tronton Wing Box;255;4091000
KARAWANG;KABUPATEN PANDEGLANG;Tronton Bak;255;4091000
KARAWANG;KABUPATEN KUNINGAN;Ekonomi;212;758992
KARAWANG;KABUPATEN KUNINGAN;MPV;212;768992
KARAWANG;KABUPATEN KUNINGAN;Van;212;843560
KARAWANG;KABUPATEN KUNINGAN;Double Engkel Box;212;1502520
KARAWANG;KABUPATEN KUNINGAN;Double Engkel Pickup;212;1502520
KARAWANG;KABUPATEN KUNINGAN;CDD Long;212;1860600
KARAWANG;KABUPATEN KUNINGAN;Small Box;212;916372
KARAWANG;KABUPATEN KUNINGAN;L300 Box;212;976372
KARAWANG;KABUPATEN KUNINGAN;Pickup;212;874420
KARAWANG;KABUPATEN KUNINGAN;Fuso Box;212;2826600
KARAWANG;KABUPATEN KUNINGAN;Fuso Bak;212;2826600
KARAWANG;KABUPATEN KUNINGAN;Tronton Box;212;3695400
KARAWANG;KABUPATEN KUNINGAN;Engkel Box;212;1226120
KARAWANG;KABUPATEN KUNINGAN;Engkel Pickup;212;1322520
KARAWANG;KABUPATEN KUNINGAN;Tronton Wing Box;212;3695400
KARAWANG;KABUPATEN KUNINGAN;Tronton Bak;212;3695400
KARAWANG;KABUPATEN LUMAJANG;Ekonomi;849;2456216
KARAWANG;KABUPATEN LUMAJANG;MPV;849;2466216
KARAWANG;KABUPATEN LUMAJANG;Van;849;2754560
KARAWANG;KABUPATEN LUMAJANG;Double Engkel Box;849;3807636
KARAWANG;KABUPATEN LUMAJANG;Double Engkel Pickup;849;3807636
KARAWANG;KABUPATEN LUMAJANG;CDD Long;849;4171800
KARAWANG;KABUPATEN LUMAJANG;Small Box;849;2825748
KARAWANG;KABUPATEN LUMAJANG;L300 Box;849;2885748
KARAWANG;KABUPATEN LUMAJANG;Pickup;849;2742400
KARAWANG;KABUPATEN LUMAJANG;Fuso Box;849;6430000
KARAWANG;KABUPATEN LUMAJANG;Fuso Bak;849;6430000
KARAWANG;KABUPATEN LUMAJANG;Tronton Box;849;8399000
KARAWANG;KABUPATEN LUMAJANG;Engkel Box;849;3511400
KARAWANG;KABUPATEN LUMAJANG;Engkel Pickup;849;3025400
KARAWANG;KABUPATEN LUMAJANG;Tronton Wing Box;849;8399000
KARAWANG;KABUPATEN LUMAJANG;Tronton Bak;849;8399000
KARAWANG;CIKAJANG;Ekonomi;176;646240
KARAWANG;CIKAJANG;MPV;176;656240
KARAWANG;CIKAJANG;Van;176;725912
KARAWANG;CIKAJANG;Double Engkel Box;176;1349400
KARAWANG;CIKAJANG;Double Engkel Pickup;176;1349400
KARAWANG;CIKAJANG;CDD Long;176;1692000
KARAWANG;CIKAJANG;Small Box;176;789520
KARAWANG;CIKAJANG;L300 Box;176;849520
KARAWANG;CIKAJANG;Pickup;176;753208
KARAWANG;CIKAJANG;Fuso Box;176;2562600
KARAWANG;CIKAJANG;Fuso Bak;176;2562600
KARAWANG;CIKAJANG;Tronton Box;176;3364200
KARAWANG;CIKAJANG;Engkel Box;176;1071080
KARAWANG;CIKAJANG;Engkel Pickup;176;1169400
KARAWANG;CIKAJANG;Tronton Wing Box;176;3364200
KARAWANG;CIKAJANG;Tronton Bak;176;3364200
KARAWANG;GROBOGAN;Ekonomi;488;1508952
KARAWANG;GROBOGAN;MPV;488;1518952
KARAWANG;GROBOGAN;Van;488;1671560
KARAWANG;GROBOGAN;Double Engkel Box;488;2521032
KARAWANG;GROBOGAN;Double Engkel Pickup;488;2521032
KARAWANG;GROBOGAN;CDD Long;488;3016600
KARAWANG;GROBOGAN;Small Box;488;1760076
KARAWANG;GROBOGAN;L300 Box;488;1820076
KARAWANG;GROBOGAN;Pickup;488;1695500
KARAWANG;GROBOGAN;Fuso Box;488;4613000
KARAWANG;GROBOGAN;Fuso Bak;488;4613000
KARAWANG;GROBOGAN;Tronton Box;488;6009000
KARAWANG;GROBOGAN;Engkel Box;488;2247900
KARAWANG;GROBOGAN;Engkel Pickup;488;2291400
KARAWANG;GROBOGAN;Tronton Wing Box;488;6009000
KARAWANG;GROBOGAN;Tronton Bak;488;6009000
KARAWANG;KABUPATEN BONDOWOSO;Ekonomi;905;2603160
KARAWANG;KABUPATEN BONDOWOSO;MPV;905;2613160
KARAWANG;KABUPATEN BONDOWOSO;Van;905;2922560
KARAWANG;KABUPATEN BONDOWOSO;Double Engkel Box;905;4007220
KARAWANG;KABUPATEN BONDOWOSO;Double Engkel Pickup;905;4007220
KARAWANG;KABUPATEN BONDOWOSO;CDD Long;905;4351000
KARAWANG;KABUPATEN BONDOWOSO;Small Box;905;2991060
KARAWANG;KABUPATEN BONDOWOSO;L300 Box;905;3051060
KARAWANG;KABUPATEN BONDOWOSO;Pickup;905;2904800
KARAWANG;KABUPATEN BONDOWOSO;Fuso Box;905;6710000
KARAWANG;KABUPATEN BONDOWOSO;Fuso Bak;905;6710000
KARAWANG;KABUPATEN BONDOWOSO;Tronton Box;905;8735000
KARAWANG;KABUPATEN BONDOWOSO;Engkel Box;905;3707400
KARAWANG;KABUPATEN BONDOWOSO;Engkel Pickup;905;3137400
KARAWANG;KABUPATEN BONDOWOSO;Tronton Wing Box;905;8735000
KARAWANG;KABUPATEN BONDOWOSO;Tronton Bak;905;8735000
KARAWANG;KOTA TEGAL;Ekonomi;254;881464
KARAWANG;KOTA TEGAL;MPV;254;891464
KARAWANG;KOTA TEGAL;Van;254;969560
KARAWANG;KOTA TEGAL;Double Engkel Box;254;1668840
KARAWANG;KOTA TEGAL;Double Engkel Pickup;254;1668840
KARAWANG;KOTA TEGAL;CDD Long;254;2072700
KARAWANG;KOTA TEGAL;Small Box;254;1054174
KARAWANG;KOTA TEGAL;L300 Box;254;1114174
KARAWANG;KOTA TEGAL;Pickup;254;1006090
KARAWANG;KOTA TEGAL;Fuso Box;254;3112200
KARAWANG;KOTA TEGAL;Fuso Bak;254;3112200
KARAWANG;KOTA TEGAL;Tronton Box;254;4081800
KARAWANG;KOTA TEGAL;Engkel Box;254;1394540
KARAWANG;KOTA TEGAL;Engkel Pickup;254;1488840
KARAWANG;KOTA TEGAL;Tronton Wing Box;254;4081800
KARAWANG;KOTA TEGAL;Tronton Bak;254;4081800
KARAWANG;KAB TANGERANG;Ekonomi;108;425920
KARAWANG;KAB TANGERANG;MPV;108;435920
KARAWANG;KAB TANGERANG;Van;108;494576
KARAWANG;KAB TANGERANG;Double Engkel Box;108;1050200
KARAWANG;KAB TANGERANG;Double Engkel Pickup;108;1050200
KARAWANG;KAB TANGERANG;CDD Long;108;1386000
KARAWANG;KAB TANGERANG;Small Box;108;541660
KARAWANG;KAB TANGERANG;L300 Box;108;601660
KARAWANG;KAB TANGERANG;Pickup;108;516364
KARAWANG;KAB TANGERANG;Fuso Box;108;2045800
KARAWANG;KAB TANGERANG;Fuso Bak;108;2045800
KARAWANG;KAB TANGERANG;Tronton Box;108;2738600
KARAWANG;KAB TANGERANG;Engkel Box;108;768140
KARAWANG;KAB TANGERANG;Engkel Pickup;108;870200
KARAWANG;KAB TANGERANG;Tronton Wing Box;108;2738600
KARAWANG;KAB TANGERANG;Tronton Bak;108;2738600
KARAWANG;KOTA PROBOLINGGO;Ekonomi;798;2322392
KARAWANG;KOTA PROBOLINGGO;MPV;798;2332392
KARAWANG;KOTA PROBOLINGGO;Van;798;2601560
KARAWANG;KOTA PROBOLINGGO;Double Engkel Box;798;3625872
KARAWANG;KOTA PROBOLINGGO;Double Engkel Pickup;798;3625872
KARAWANG;KOTA PROBOLINGGO;CDD Long;798;4008600
KARAWANG;KOTA PROBOLINGGO;Small Box;798;2675196
KARAWANG;KOTA PROBOLINGGO;L300 Box;798;2735196
KARAWANG;KOTA PROBOLINGGO;Pickup;798;2594500
KARAWANG;KOTA PROBOLINGGO;Fuso Box;798;6175000
KARAWANG;KOTA PROBOLINGGO;Fuso Bak;798;6175000
KARAWANG;KOTA PROBOLINGGO;Tronton Box;798;8093000
KARAWANG;KOTA PROBOLINGGO;Engkel Box;798;3332900
KARAWANG;KOTA PROBOLINGGO;Engkel Pickup;798;2923400
KARAWANG;KOTA PROBOLINGGO;Tronton Wing Box;798;8093000
KARAWANG;KOTA PROBOLINGGO;Tronton Bak;798;8093000
KARAWANG;KOTA KEDIRI;Ekonomi;665;1973400
KARAWANG;KOTA KEDIRI;MPV;665;1983400
KARAWANG;KOTA KEDIRI;Van;665;2202560
KARAWANG;KOTA KEDIRI;Double Engkel Box;665;3151860
KARAWANG;KOTA KEDIRI;Double Engkel Pickup;665;3151860
KARAWANG;KOTA KEDIRI;CDD Long;665;3583000
KARAWANG;KOTA KEDIRI;Small Box;665;2282580
KARAWANG;KOTA KEDIRI;L300 Box;665;2342580
KARAWANG;KOTA KEDIRI;Pickup;665;2208800
KARAWANG;KOTA KEDIRI;Fuso Box;665;5510000
KARAWANG;KOTA KEDIRI;Fuso Bak;665;5510000
KARAWANG;KOTA KEDIRI;Tronton Box;665;7295000
KARAWANG;KOTA KEDIRI;Engkel Box;665;2867400
KARAWANG;KOTA KEDIRI;Engkel Pickup;665;2657400
KARAWANG;KOTA KEDIRI;Tronton Wing Box;665;7295000
KARAWANG;KOTA KEDIRI;Tronton Bak;665;7295000
KARAWANG;KABUPATEN SITUBONDO;Ekonomi;921;2645144
KARAWANG;KABUPATEN SITUBONDO;MPV;921;2655144
KARAWANG;KABUPATEN SITUBONDO;Van;921;2970560
KARAWANG;KABUPATEN SITUBONDO;Double Engkel Box;921;4064244
KARAWANG;KABUPATEN SITUBONDO;Double Engkel Pickup;921;4064244
KARAWANG;KABUPATEN SITUBONDO;CDD Long;921;4402200
KARAWANG;KABUPATEN SITUBONDO;Small Box;921;3038292
KARAWANG;KABUPATEN SITUBONDO;L300 Box;921;3098292
KARAWANG;KABUPATEN SITUBONDO;Pickup;921;2951200
KARAWANG;KABUPATEN SITUBONDO;Fuso Box;921;6790000
KARAWANG;KABUPATEN SITUBONDO;Fuso Bak;921;6790000
KARAWANG;KABUPATEN SITUBONDO;Tronton Box;921;8831000
KARAWANG;KABUPATEN SITUBONDO;Engkel Box;921;3763400
KARAWANG;KABUPATEN SITUBONDO;Engkel Pickup;921;3169400
KARAWANG;KABUPATEN SITUBONDO;Tronton Wing Box;921;8831000
KARAWANG;KABUPATEN SITUBONDO;Tronton Bak;921;8831000
KARAWANG;KOTA CIREBON;Ekonomi;181;662440
KARAWANG;KOTA CIREBON;MPV;181;672440
KARAWANG;KOTA CIREBON;Van;181;742922
KARAWANG;KOTA CIREBON;Double Engkel Box;181;1371400
KARAWANG;KOTA CIREBON;Double Engkel Pickup;181;1371400
KARAWANG;KOTA CIREBON;CDD Long;181;1714500
KARAWANG;KOTA CIREBON;Small Box;181;807745
KARAWANG;KOTA CIREBON;L300 Box;181;867745
KARAWANG;KOTA CIREBON;Pickup;181;770623
KARAWANG;KOTA CIREBON;Fuso Box;181;2600600
KARAWANG;KOTA CIREBON;Fuso Bak;181;2600600
KARAWANG;KOTA CIREBON;Tronton Box;181;3410200
KARAWANG;KOTA CIREBON;Engkel Box;181;1093355
KARAWANG;KOTA CIREBON;Engkel Pickup;181;1191400
KARAWANG;KOTA CIREBON;Tronton Wing Box;181;3410200
KARAWANG;KOTA CIREBON;Tronton Bak;181;3410200
KARAWANG;PANGANDARAN MARLIN MONUMENT;Ekonomi;311;1044464
KARAWANG;PANGANDARAN MARLIN MONUMENT;MPV;311;1054464
KARAWANG;PANGANDARAN MARLIN MONUMENT;Van;311;1140560
KARAWANG;PANGANDARAN MARLIN MONUMENT;Double Engkel Box;311;1890204
KARAWANG;PANGANDARAN MARLIN MONUMENT;Double Engkel Pickup;311;1890204
KARAWANG;PANGANDARAN MARLIN MONUMENT;CDD Long;311;2352300
KARAWANG;PANGANDARAN MARLIN MONUMENT;Small Box;311;1237572
KARAWANG;PANGANDARAN MARLIN MONUMENT;L300 Box;311;1297572
KARAWANG;PANGANDARAN MARLIN MONUMENT;Pickup;311;1182200
KARAWANG;PANGANDARAN MARLIN MONUMENT;Fuso Box;311;3497600
KARAWANG;PANGANDARAN MARLIN MONUMENT;Fuso Bak;311;3497600
KARAWANG;PANGANDARAN MARLIN MONUMENT;Tronton Box;311;4593000
KARAWANG;PANGANDARAN MARLIN MONUMENT;Engkel Box;311;1618699
KARAWANG;PANGANDARAN MARLIN MONUMENT;Engkel Pickup;311;1710204
KARAWANG;PANGANDARAN MARLIN MONUMENT;Tronton Wing Box;311;4593000
KARAWANG;PANGANDARAN MARLIN MONUMENT;Tronton Bak;311;4593000
KARAWANG;KLATEN;Ekonomi;514;1577176
KARAWANG;KLATEN;MPV;514;1587176
KARAWANG;KLATEN;Van;514;1749560
KARAWANG;KLATEN;Double Engkel Box;514;2613696
KARAWANG;KLATEN;Double Engkel Pickup;514;2613696
KARAWANG;KLATEN;CDD Long;514;3099800
KARAWANG;KLATEN;Small Box;514;1836828
KARAWANG;KLATEN;L300 Box;514;1896828
KARAWANG;KLATEN;Pickup;514;1770900
KARAWANG;KLATEN;Fuso Box;514;4755000
KARAWANG;KLATEN;Fuso Bak;514;4755000
KARAWANG;KLATEN;Tronton Box;514;6217000
KARAWANG;KLATEN;Engkel Box;514;2338900
KARAWANG;KLATEN;Engkel Pickup;514;2355400
KARAWANG;KLATEN;Tronton Wing Box;514;6217000
KARAWANG;KLATEN;Tronton Bak;514;6217000
KARAWANG;KABUPATEN NGANJUK;Ekonomi;629;1878936
KARAWANG;KABUPATEN NGANJUK;MPV;629;1888936
KARAWANG;KABUPATEN NGANJUK;Van;629;2094560
KARAWANG;KABUPATEN NGANJUK;Double Engkel Box;629;3023556
KARAWANG;KABUPATEN NGANJUK;Double Engkel Pickup;629;3023556
KARAWANG;KABUPATEN NGANJUK;CDD Long;629;3467800
KARAWANG;KABUPATEN NGANJUK;Small Box;629;2176308
KARAWANG;KABUPATEN NGANJUK;L300 Box;629;2236308
KARAWANG;KABUPATEN NGANJUK;Pickup;629;2104400
KARAWANG;KABUPATEN NGANJUK;Fuso Box;629;5330000
KARAWANG;KABUPATEN NGANJUK;Fuso Bak;629;5330000
KARAWANG;KABUPATEN NGANJUK;Tronton Box;629;7079000
KARAWANG;KABUPATEN NGANJUK;Engkel Box;629;2741400
KARAWANG;KABUPATEN NGANJUK;Engkel Pickup;629;2585400
KARAWANG;KABUPATEN NGANJUK;Tronton Wing Box;629;7079000
KARAWANG;KABUPATEN NGANJUK;Tronton Bak;629;7079000
KARAWANG;KABUPATEN PONOROGO;Ekonomi;613;1836952
KARAWANG;KABUPATEN PONOROGO;MPV;613;1846952
KARAWANG;KABUPATEN PONOROGO;Van;613;2046560
KARAWANG;KABUPATEN PONOROGO;Double Engkel Box;613;2966532
KARAWANG;KABUPATEN PONOROGO;Double Engkel Pickup;613;2966532
KARAWANG;KABUPATEN PONOROGO;CDD Long;613;3416600
KARAWANG;KABUPATEN PONOROGO;Small Box;613;2129076
KARAWANG;KABUPATEN PONOROGO;L300 Box;613;2189076
KARAWANG;KABUPATEN PONOROGO;Pickup;613;2058000
KARAWANG;KABUPATEN PONOROGO;Fuso Box;613;5250000
KARAWANG;KABUPATEN PONOROGO;Fuso Bak;613;5250000
KARAWANG;KABUPATEN PONOROGO;Tronton Box;613;6983000
KARAWANG;KABUPATEN PONOROGO;Engkel Box;613;2685400
KARAWANG;KABUPATEN PONOROGO;Engkel Pickup;613;2553400
KARAWANG;KABUPATEN PONOROGO;Tronton Wing Box;613;6983000
KARAWANG;KABUPATEN PONOROGO;Tronton Bak;613;6983000
KARAWANG;KABUPATEN JEMBER;Ekonomi;890;2563800
KARAWANG;KABUPATEN JEMBER;MPV;890;2573800
KARAWANG;KABUPATEN JEMBER;Van;890;2877560
KARAWANG;KABUPATEN JEMBER;Double Engkel Box;890;3953760
KARAWANG;KABUPATEN JEMBER;Double Engkel Pickup;890;3953760
KARAWANG;KABUPATEN JEMBER;CDD Long;890;4303000
KARAWANG;KABUPATEN JEMBER;Small Box;890;2946780
KARAWANG;KABUPATEN JEMBER;L300 Box;890;3006780
KARAWANG;KABUPATEN JEMBER;Pickup;890;2861300
KARAWANG;KABUPATEN JEMBER;Fuso Box;890;6635000
KARAWANG;KABUPATEN JEMBER;Fuso Bak;890;6635000
KARAWANG;KABUPATEN JEMBER;Tronton Box;890;8645000
KARAWANG;KABUPATEN JEMBER;Engkel Box;890;3654900
KARAWANG;KABUPATEN JEMBER;Engkel Pickup;890;3107400
KARAWANG;KABUPATEN JEMBER;Tronton Wing Box;890;8645000
KARAWANG;KABUPATEN JEMBER;Tronton Bak;890;8645000
KARAWANG;KABUPATEN PATI;Ekonomi;498;1535192
KARAWANG;KABUPATEN PATI;MPV;498;1545192
KARAWANG;KABUPATEN PATI;Van;498;1701560
KARAWANG;KABUPATEN PATI;Double Engkel Box;498;2556672
KARAWANG;KABUPATEN PATI;Double Engkel Pickup;498;2556672
KARAWANG;KABUPATEN PATI;CDD Long;498;3048600
KARAWANG;KABUPATEN PATI;Small Box;498;1789596
KARAWANG;KABUPATEN PATI;L300 Box;498;1849596
KARAWANG;KABUPATEN PATI;Pickup;498;1724500
KARAWANG;KABUPATEN PATI;Fuso Box;498;4673000
KARAWANG;KABUPATEN PATI;Fuso Bak;498;4673000
KARAWANG;KABUPATEN PATI;Tronton Box;498;6089000
KARAWANG;KABUPATEN PATI;Engkel Box;498;2282900
KARAWANG;KABUPATEN PATI;Engkel Pickup;498;2321400
KARAWANG;KABUPATEN PATI;Tronton Wing Box;498;6089000
KARAWANG;KABUPATEN PATI;Tronton Bak;498;6089000
KARAWANG;KAB BOGOR;Ekonomi;82;335200
KARAWANG;KAB BOGOR;MPV;82;345200
KARAWANG;KAB BOGOR;Van;82;395960
KARAWANG;KAB BOGOR;Double Engkel Box;82;916000
KARAWANG;KAB BOGOR;Double Engkel Pickup;82;916000
KARAWANG;KAB BOGOR;CDD Long;82;1242000
KARAWANG;KAB BOGOR;Small Box;82;439600
KARAWANG;KAB BOGOR;L300 Box;82;499600
KARAWANG;KAB BOGOR;Pickup;82;418840
KARAWANG;KAB BOGOR;Fuso Box;82;1828400
KARAWANG;KAB BOGOR;Fuso Bak;82;1828400
KARAWANG;KAB BOGOR;Tronton Box;82;2499400
KARAWANG;KAB BOGOR;Engkel Box;82;643400
KARAWANG;KAB BOGOR;Engkel Pickup;82;736000
KARAWANG;KAB BOGOR;Tronton Wing Box;82;2499400
KARAWANG;KAB BOGOR;Tronton Bak;82;2499400
KARAWANG;KABUPATEN PEMALANG;Ekonomi;308;1036592
KARAWANG;KABUPATEN PEMALANG;MPV;308;1046592
KARAWANG;KABUPATEN PEMALANG;Van;308;1131560
KARAWANG;KABUPATEN PEMALANG;Double Engkel Box;308;1879512
KARAWANG;KABUPATEN PEMALANG;Double Engkel Pickup;308;1879512
KARAWANG;KABUPATEN PEMALANG;CDD Long;308;2339400
KARAWANG;KABUPATEN PEMALANG;Small Box;308;1228716
KARAWANG;KABUPATEN PEMALANG;L300 Box;308;1288716
KARAWANG;KABUPATEN PEMALANG;Pickup;308;1173500
KARAWANG;KABUPATEN PEMALANG;Fuso Box;308;3477800
KARAWANG;KABUPATEN PEMALANG;Fuso Bak;308;3477800
KARAWANG;KABUPATEN PEMALANG;Tronton Box;308;4569000
KARAWANG;KABUPATEN PEMALANG;Engkel Box;308;1607872
KARAWANG;KABUPATEN PEMALANG;Engkel Pickup;308;1699512
KARAWANG;KABUPATEN PEMALANG;Tronton Wing Box;308;4569000
KARAWANG;KABUPATEN PEMALANG;Tronton Bak;308;4569000
KARAWANG;KAB REMBANG;Ekonomi;552;1676888
KARAWANG;KAB REMBANG;MPV;552;1686888
KARAWANG;KAB REMBANG;Van;552;1863560
KARAWANG;KAB REMBANG;Double Engkel Box;552;2749128
KARAWANG;KAB REMBANG;Double Engkel Pickup;552;2749128
KARAWANG;KAB REMBANG;CDD Long;552;3221400
KARAWANG;KAB REMBANG;Small Box;552;1949004
KARAWANG;KAB REMBANG;L300 Box;552;2009004
KARAWANG;KAB REMBANG;Pickup;552;1881100
KARAWANG;KAB REMBANG;Fuso Box;552;4945000
KARAWANG;KAB REMBANG;Fuso Bak;552;4945000
KARAWANG;KAB REMBANG;Tronton Box;552;6521000
KARAWANG;KAB REMBANG;Engkel Box;552;2471900
KARAWANG;KAB REMBANG;Engkel Pickup;552;2431400
KARAWANG;KAB REMBANG;Tronton Wing Box;552;6521000
KARAWANG;KAB REMBANG;Tronton Bak;552;6521000
KARAWANG;KABUPATEN SUBANG;Ekonomi;67;281200
KARAWANG;KABUPATEN SUBANG;MPV;67;291200
KARAWANG;KABUPATEN SUBANG;Van;67;339260
KARAWANG;KABUPATEN SUBANG;Double Engkel Box;67;833500
KARAWANG;KABUPATEN SUBANG;Double Engkel Pickup;67;833500
KARAWANG;KABUPATEN SUBANG;CDD Long;67;1152000
KARAWANG;KABUPATEN SUBANG;Small Box;67;378850
KARAWANG;KABUPATEN SUBANG;L300 Box;67;438850
KARAWANG;KABUPATEN SUBANG;Pickup;67;360790
